2024-02-29T12:51:23.982Z	NEW WS	GD001	127.0.0.1:60838
2024-02-29T12:52:55.276Z	NEW WS	WBX332442	127.0.0.1:60903
2024-02-29T13:18:36.585Z	REQ IN	0	127.0.0.1:61680	[2,"52c399df-dc10-4431-804f-1df9828c898c","TransactionEvent",{"eventType":"Updated","evse":{"connectorId":1,"id":2},"idToken":{"idToken":"000fde7aa812382a","type":"ISO14443"},"meterValue":[{"sampledValue":[{"location":"Inlet","measurand":"Current.Import","phase":"L1","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Current.Import","phase":"L2","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Current.Import","phase":"L3","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Outlet","measurand":"Current.Import","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Outlet","measurand":"Current.Offered","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"location":"Outlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"location":"Inlet","measurand":"Frequency","unitOfMeasure":{"unit":"Hz"},"value":50.0},{"location":"Outlet","measurand":"Power.Active.Import","unitOfMeasure":{"unit":"W"},"value":0.0},{"location":"Inlet","measurand":"Power.Factor","value":1.0},{"location":"Outlet","measurand":"Power.Offered","unitOfMeasure":{"unit":"W"},"value":0.0},{"location":"EV","measurand":"SoC","unitOfMeasure":{"unit":"Percent"},"value":0.0},{"location":"Inlet","measurand":"Voltage","phase":"L1","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Inlet","measurand":"Voltage","phase":"L2","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Inlet","measurand":"Voltage","phase":"L3","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Outlet","measurand":"Voltage","unitOfMeasure":{"unit":"V"},"value":0.0}],"timestamp":"2024-02-29T13:18:35Z"}],"seqNo":1,"timestamp":"2024-02-29T13:18:35.264Z","transactionInfo":{"chargingState":"Idle","transactionId":"26062aec-8c4d-4831-b67b-96b191ab25d7"},"triggerReason":"Authorized"}]
2024-02-29T13:18:36.599Z	RES OUT	0	127.0.0.1:61680	[3,"52c399df-dc10-4431-804f-1df9828c898c",{}]
2024-02-29T13:18:36.828Z	REQ IN	0	127.0.0.1:61680	[2,"f9a13cc3-f807-40b3-bd99-47ee20e44606","TransactionEvent",{"eventType":"Updated","evse":{"connectorId":1,"id":2},"meterValue":[{"sampledValue":[{"location":"Inlet","measurand":"Current.Import","phase":"L1","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Current.Import","phase":"L2","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Current.Import","phase":"L3","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Outlet","measurand":"Current.Import","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Outlet","measurand":"Current.Offered","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"location":"Outlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"location":"Inlet","measurand":"Frequency","unitOfMeasure":{"unit":"Hz"},"value":50.0},{"location":"Outlet","measurand":"Power.Active.Import","unitOfMeasure":{"unit":"W"},"value":0.0},{"location":"Inlet","measurand":"Power.Factor","value":1.0},{"location":"Outlet","measurand":"Power.Offered","unitOfMeasure":{"unit":"W"},"value":0.0},{"location":"EV","measurand":"SoC","unitOfMeasure":{"unit":"Percent"},"value":0.0},{"location":"Inlet","measurand":"Voltage","phase":"L1","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Inlet","measurand":"Voltage","phase":"L2","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Inlet","measurand":"Voltage","phase":"L3","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Outlet","measurand":"Voltage","unitOfMeasure":{"unit":"V"},"value":0.0}],"timestamp":"2024-02-29T13:18:35Z"}],"seqNo":2,"timestamp":"2024-02-29T13:18:35.366Z","transactionInfo":{"chargingState":"EVConnected","transactionId":"26062aec-8c4d-4831-b67b-96b191ab25d7"},"triggerReason":"ChargingStateChanged"}]
2024-02-29T13:18:36.840Z	RES OUT	0	127.0.0.1:61680	[3,"f9a13cc3-f807-40b3-bd99-47ee20e44606",{}]
2024-02-29T13:18:38.118Z	REQ IN	0	127.0.0.1:61680	[2,"e659722e-3c44-439f-8f8d-7f4cee368d04","TransactionEvent",{"eventType":"Updated","evse":{"connectorId":1,"id":2},"meterValue":[{"sampledValue":[{"location":"Inlet","measurand":"Current.Import","phase":"L1","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Current.Import","phase":"L2","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Current.Import","phase":"L3","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Outlet","measurand":"Current.Import","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Outlet","measurand":"Current.Offered","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"location":"Outlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"location":"Inlet","measurand":"Frequency","unitOfMeasure":{"unit":"Hz"},"value":50.0},{"location":"Outlet","measurand":"Power.Active.Import","unitOfMeasure":{"unit":"W"},"value":0.0},{"location":"Inlet","measurand":"Power.Factor","value":1.0},{"location":"Outlet","measurand":"Power.Offered","unitOfMeasure":{"unit":"W"},"value":0.0},{"location":"EV","measurand":"SoC","unitOfMeasure":{"unit":"Percent"},"value":0.0},{"location":"Inlet","measurand":"Voltage","phase":"L1","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Inlet","measurand":"Voltage","phase":"L2","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Inlet","measurand":"Voltage","phase":"L3","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Outlet","measurand":"Voltage","unitOfMeasure":{"unit":"V"},"value":0.0}],"timestamp":"2024-02-29T13:18:37Z"}],"seqNo":3,"timestamp":"2024-02-29T13:18:37.372Z","transactionInfo":{"chargingState":"Charging","transactionId":"26062aec-8c4d-4831-b67b-96b191ab25d7"},"triggerReason":"ChargingStateChanged"}]
2024-02-29T13:18:38.130Z	RES OUT	0	127.0.0.1:61680	[3,"e659722e-3c44-439f-8f8d-7f4cee368d04",{}]
2024-02-29T13:19:08.247Z	REQ IN	0	127.0.0.1:61680	[2,"a94812c3-e263-4cfa-ae76-2ed117a5d452","Heartbeat",{}]
2024-02-29T13:19:08.276Z	RES OUT	0	127.0.0.1:61680	[3,"a94812c3-e263-4cfa-ae76-2ed117a5d452",{"currentTime":"2024-02-29T13:19:08.274Z"}]
2024-02-29T13:19:38.361Z	REQ IN	0	127.0.0.1:61680	[2,"d578c951-1dce-4eeb-87a4-03f118a058ba","Heartbeat",{}]
2024-02-29T13:19:38.377Z	RES OUT	0	127.0.0.1:61680	[3,"d578c951-1dce-4eeb-87a4-03f118a058ba",{"currentTime":"2024-02-29T13:19:38.375Z"}]
2024-02-29T13:20:08.506Z	REQ IN	0	127.0.0.1:61680	[2,"e8336f68-e37f-42eb-b7ad-a01c220f844c","Heartbeat",{}]
2024-02-29T13:20:08.526Z	RES OUT	0	127.0.0.1:61680	[3,"e8336f68-e37f-42eb-b7ad-a01c220f844c",{"currentTime":"2024-02-29T13:20:08.520Z"}]
2024-02-29T13:20:38.656Z	REQ IN	0	127.0.0.1:61680	[2,"1697699e-52f1-4a84-861b-7769247f9d3e","Heartbeat",{}]
2024-02-29T13:20:38.673Z	RES OUT	0	127.0.0.1:61680	[3,"1697699e-52f1-4a84-861b-7769247f9d3e",{"currentTime":"2024-02-29T13:20:38.669Z"}]
2024-02-29T13:21:08.717Z	REQ IN	0	127.0.0.1:61680	[2,"99f5b7ed-ce8c-408a-b9ad-d630ee97df32","Heartbeat",{}]
2024-02-29T13:21:08.733Z	RES OUT	0	127.0.0.1:61680	[3,"99f5b7ed-ce8c-408a-b9ad-d630ee97df32",{"currentTime":"2024-02-29T13:21:08.729Z"}]
2024-02-29T13:21:38.864Z	REQ IN	0	127.0.0.1:61680	[2,"870168d2-63bb-4592-a3f9-38a466886272","Heartbeat",{}]
2024-02-29T13:21:38.882Z	RES OUT	0	127.0.0.1:61680	[3,"870168d2-63bb-4592-a3f9-38a466886272",{"currentTime":"2024-02-29T13:21:38.877Z"}]
2024-02-29T13:22:09.013Z	REQ IN	0	127.0.0.1:61680	[2,"da0c9d17-6014-4029-8f43-03bba9c9fa92","Heartbeat",{}]
2024-02-29T13:22:09.029Z	RES OUT	0	127.0.0.1:61680	[3,"da0c9d17-6014-4029-8f43-03bba9c9fa92",{"currentTime":"2024-02-29T13:22:09.025Z"}]
2024-02-29T13:22:13.380Z	REQ IN	0	127.0.0.1:61680	[2,"1ea9cdba-5b44-4b13-87f1-30592979b77d","Authorize",{"idToken":{"idToken":"2a3887a97ade0f00","type":"ISO14443"}}]
2024-02-29T13:22:13.389Z	RES OUT	0	127.0.0.1:61680	[3,"1ea9cdba-5b44-4b13-87f1-30592979b77d",{"idTokenInfo":{"status":"Accepted","cacheExpiryDateTime":"2024-03-03T13:22:13.388Z"},"certificateStatus":"Accepted"}]
2024-02-29T13:22:13.971Z	REQ IN	0	127.0.0.1:61680	[2,"7c9b6a7a-040e-46b1-bec8-aa1fb490c6f4","TransactionEvent",{"eventType":"Started","idToken":{"idToken":"2a3887a97ade0f00","type":"ISO14443"},"meterValue":[{"sampledValue":[{"context":"Transaction.Begin","location":"Inlet","measurand":"Current.Import","phase":"L1","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.Begin","location":"Inlet","measurand":"Current.Import","phase":"L2","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.Begin","location":"Inlet","measurand":"Current.Import","phase":"L3","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.Begin","location":"Outlet","measurand":"Current.Import","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.Begin","location":"Outlet","measurand":"Current.Offered","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.Begin","location":"Inlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"context":"Transaction.Begin","location":"Outlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"context":"Transaction.Begin","location":"Inlet","measurand":"Frequency","unitOfMeasure":{"unit":"Hz"},"value":50.0},{"context":"Transaction.Begin","location":"Outlet","measurand":"Power.Active.Import","unitOfMeasure":{"unit":"W"},"value":0.0},{"context":"Transaction.Begin","location":"Inlet","measurand":"Power.Factor","value":1.0},{"context":"Transaction.Begin","location":"Outlet","measurand":"Power.Offered","unitOfMeasure":{"unit":"W"},"value":0.0},{"context":"Transaction.Begin","location":"EV","measurand":"SoC","unitOfMeasure":{"unit":"Percent"},"value":0.0},{"context":"Transaction.Begin","location":"Inlet","measurand":"Voltage","phase":"L1","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.Begin","location":"Inlet","measurand":"Voltage","phase":"L2","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.Begin","location":"Inlet","measurand":"Voltage","phase":"L3","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.Begin","location":"Outlet","measurand":"Voltage","unitOfMeasure":{"unit":"V"},"value":0.0}],"timestamp":"2024-02-29T13:22:13Z"}],"seqNo":0,"timestamp":"2024-02-29T13:22:13.219Z","transactionInfo":{"chargingState":"Idle","transactionId":"17001ea0-a159-497a-95dd-8a1580a80021"},"triggerReason":"Authorized"}]
2024-02-29T13:22:13.982Z	RES OUT	0	127.0.0.1:61680	[3,"7c9b6a7a-040e-46b1-bec8-aa1fb490c6f4",{}]
2024-02-29T13:22:44.076Z	REQ IN	0	127.0.0.1:61680	[2,"fcb31ffc-2a57-40ec-a1a8-b690f4ee570d","Heartbeat",{}]
2024-02-29T13:22:44.084Z	RES OUT	0	127.0.0.1:61680	[3,"fcb31ffc-2a57-40ec-a1a8-b690f4ee570d",{"currentTime":"2024-02-29T13:22:44.083Z"}]
2024-02-29T13:23:14.207Z	REQ IN	0	127.0.0.1:61680	[2,"c1f25642-2144-437c-af7b-65c9879d1e88","Heartbeat",{}]
2024-02-29T13:23:14.226Z	RES OUT	0	127.0.0.1:61680	[3,"c1f25642-2144-437c-af7b-65c9879d1e88",{"currentTime":"2024-02-29T13:23:14.221Z"}]
2024-02-29T13:23:44.360Z	REQ IN	0	127.0.0.1:61680	[2,"35e97474-99a4-4fe6-93eb-6cccf9918c11","Heartbeat",{}]
2024-02-29T13:23:44.374Z	RES OUT	0	127.0.0.1:61680	[3,"35e97474-99a4-4fe6-93eb-6cccf9918c11",{"currentTime":"2024-02-29T13:23:44.373Z"}]
2024-02-29T13:24:05.065Z	RES IN	0	127.0.0.1:61680	[3,"vUWz3Ud869GCx94EzSr1SbQW8p8tCS",{"status":"Rejected","statusInfo":{"additionalInfo":"b74119c0-81a4-4d99-ab35-14c2e1823fd7","reasonCode":"UnknownTxId"}}]
2024-02-29T13:24:13.928Z	REQ IN	0	127.0.0.1:61680	[2,"577b879f-426f-4cf3-afa5-84b70d3714cb","TransactionEvent",{"eventType":"Ended","meterValue":[{"sampledValue":[{"context":"Transaction.End","location":"Inlet","measurand":"Current.Import","phase":"L1","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Current.Import","phase":"L2","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Current.Import","phase":"L3","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Outlet","measurand":"Current.Import","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Outlet","measurand":"Current.Offered","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"context":"Transaction.End","location":"Outlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Frequency","unitOfMeasure":{"unit":"Hz"},"value":50.0},{"context":"Transaction.End","location":"Outlet","measurand":"Power.Active.Import","unitOfMeasure":{"unit":"W"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Power.Factor","value":1.0},{"context":"Transaction.End","location":"Outlet","measurand":"Power.Offered","unitOfMeasure":{"unit":"W"},"value":0.0},{"context":"Transaction.End","location":"EV","measurand":"SoC","unitOfMeasure":{"unit":"Percent"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Voltage","phase":"L1","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.End","location":"Inlet","measurand":"Voltage","phase":"L2","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.End","location":"Inlet","measurand":"Voltage","phase":"L3","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.End","location":"Outlet","measurand":"Voltage","unitOfMeasure":{"unit":"V"},"value":0.0}],"timestamp":"2024-02-29T13:24:13Z"}],"seqNo":1,"timestamp":"2024-02-29T13:24:13.316Z","transactionInfo":{"chargingState":"Idle","stoppedReason":"DeAuthorized","transactionId":"17001ea0-a159-497a-95dd-8a1580a80021"},"triggerReason":"Deauthorized"}]
2024-02-29T13:24:13.947Z	RES OUT	0	127.0.0.1:61680	[3,"577b879f-426f-4cf3-afa5-84b70d3714cb",{}]
2024-02-29T13:24:44.069Z	REQ IN	0	127.0.0.1:61680	[2,"8f6ef768-15d0-486f-962d-f8f181198b8f","Heartbeat",{}]
2024-02-29T13:24:44.078Z	RES OUT	0	127.0.0.1:61680	[3,"8f6ef768-15d0-486f-962d-f8f181198b8f",{"currentTime":"2024-02-29T13:24:44.077Z"}]
2024-02-29T13:25:14.147Z	REQ IN	0	127.0.0.1:61680	[2,"067d6543-b56b-4b47-be99-8f101b64b9b7","Heartbeat",{}]
2024-02-29T13:25:14.162Z	RES OUT	0	127.0.0.1:61680	[3,"067d6543-b56b-4b47-be99-8f101b64b9b7",{"currentTime":"2024-02-29T13:25:14.161Z"}]
2024-02-29T13:25:37.029Z	RES IN	0	127.0.0.1:61680	[3,"1QfQ3GzK3b8d8bQC1jz14t2M55fEn3",{"status":"Rejected","statusInfo":{"additionalInfo":"b74119c0-81a4-4d99-ab35-14c2e1823fd","reasonCode":"UnknownTxId"}}]
2024-02-29T13:26:07.073Z	REQ IN	0	127.0.0.1:61680	[2,"1ad0be8b-5d3a-4720-8aeb-c5aedfa993a2","Heartbeat",{}]
2024-02-29T13:26:07.093Z	RES OUT	0	127.0.0.1:61680	[3,"1ad0be8b-5d3a-4720-8aeb-c5aedfa993a2",{"currentTime":"2024-02-29T13:26:07.088Z"}]
2024-02-29T13:26:37.238Z	REQ IN	0	127.0.0.1:61680	[2,"2953b0c5-c179-4c18-bc8a-4ab35fc31e8e","Heartbeat",{}]
2024-02-29T13:26:37.258Z	RES OUT	0	127.0.0.1:61680	[3,"2953b0c5-c179-4c18-bc8a-4ab35fc31e8e",{"currentTime":"2024-02-29T13:26:37.253Z"}]
2024-02-29T13:27:07.301Z	REQ IN	0	127.0.0.1:61680	[2,"67045177-9069-46bb-9a66-13c4aca5b08b","Heartbeat",{}]
2024-02-29T13:27:07.321Z	RES OUT	0	127.0.0.1:61680	[3,"67045177-9069-46bb-9a66-13c4aca5b08b",{"currentTime":"2024-02-29T13:27:07.316Z"}]
2024-02-29T13:27:37.416Z	REQ IN	0	127.0.0.1:61680	[2,"c72ca725-507b-4ff1-b3e5-0285cc0123aa","Heartbeat",{}]
2024-02-29T13:27:37.437Z	RES OUT	0	127.0.0.1:61680	[3,"c72ca725-507b-4ff1-b3e5-0285cc0123aa",{"currentTime":"2024-02-29T13:27:37.432Z"}]
2024-02-29T13:28:07.528Z	REQ IN	0	127.0.0.1:61680	[2,"802869a9-6d3c-4b78-ad61-b9cfb62eba1c","Heartbeat",{}]
2024-02-29T13:28:07.544Z	RES OUT	0	127.0.0.1:61680	[3,"802869a9-6d3c-4b78-ad61-b9cfb62eba1c",{"currentTime":"2024-02-29T13:28:07.540Z"}]
2024-02-29T13:28:37.592Z	REQ IN	0	127.0.0.1:61680	[2,"2ae8d97c-75d9-455b-89e6-aa8b3fa45c4c","Heartbeat",{}]
2024-02-29T13:28:37.607Z	RES OUT	0	127.0.0.1:61680	[3,"2ae8d97c-75d9-455b-89e6-aa8b3fa45c4c",{"currentTime":"2024-02-29T13:28:37.605Z"}]
2024-02-29T13:29:07.737Z	REQ IN	0	127.0.0.1:61680	[2,"9c58b94e-70ab-4d5e-9ec8-61dcc0f8ce09","Heartbeat",{}]
2024-02-29T13:29:07.765Z	RES OUT	0	127.0.0.1:61680	[3,"9c58b94e-70ab-4d5e-9ec8-61dcc0f8ce09",{"currentTime":"2024-02-29T13:29:07.761Z"}]
2024-02-29T13:29:37.816Z	REQ IN	0	127.0.0.1:61680	[2,"c750fb51-d029-40be-a5b3-d7676a56b822","Heartbeat",{}]
2024-02-29T13:29:37.831Z	RES OUT	0	127.0.0.1:61680	[3,"c750fb51-d029-40be-a5b3-d7676a56b822",{"currentTime":"2024-02-29T13:29:37.828Z"}]
2024-02-29T13:30:07.939Z	REQ IN	0	127.0.0.1:61680	[2,"a46c4860-f79c-44a5-a101-06281ee21612","Heartbeat",{}]
2024-02-29T13:30:07.952Z	RES OUT	0	127.0.0.1:61680	[3,"a46c4860-f79c-44a5-a101-06281ee21612",{"currentTime":"2024-02-29T13:30:07.950Z"}]
2024-02-29T13:30:38.046Z	REQ IN	0	127.0.0.1:61680	[2,"374a29bd-a533-462a-8aba-4aa18e1e6181","Heartbeat",{}]
2024-02-29T13:30:38.061Z	RES OUT	0	127.0.0.1:61680	[3,"374a29bd-a533-462a-8aba-4aa18e1e6181",{"currentTime":"2024-02-29T13:30:38.059Z"}]
2024-02-29T13:31:08.193Z	REQ IN	0	127.0.0.1:61680	[2,"226415cc-c644-495e-9c1c-bbf960153bf8","Heartbeat",{}]
2024-02-29T13:31:08.209Z	RES OUT	0	127.0.0.1:61680	[3,"226415cc-c644-495e-9c1c-bbf960153bf8",{"currentTime":"2024-02-29T13:31:08.207Z"}]
2024-02-29T13:31:38.284Z	REQ IN	0	127.0.0.1:61680	[2,"cea13cb9-0792-45c8-9207-448a9db59c22","Heartbeat",{}]
2024-02-29T13:31:38.324Z	RES OUT	0	127.0.0.1:61680	[3,"cea13cb9-0792-45c8-9207-448a9db59c22",{"currentTime":"2024-02-29T13:31:38.323Z"}]
2024-02-29T13:32:08.412Z	REQ IN	0	127.0.0.1:61680	[2,"27241da6-3afb-4025-baac-7b0e4e8d5146","Heartbeat",{}]
2024-02-29T13:32:08.431Z	RES OUT	0	127.0.0.1:61680	[3,"27241da6-3afb-4025-baac-7b0e4e8d5146",{"currentTime":"2024-02-29T13:32:08.428Z"}]
2024-02-29T13:32:38.505Z	REQ IN	0	127.0.0.1:61680	[2,"94433326-8a31-4c79-b24a-06f7c2a04599","Heartbeat",{}]
2024-02-29T13:32:38.520Z	RES OUT	0	127.0.0.1:61680	[3,"94433326-8a31-4c79-b24a-06f7c2a04599",{"currentTime":"2024-02-29T13:32:38.519Z"}]
2024-02-29T13:33:08.646Z	REQ IN	0	127.0.0.1:61680	[2,"d4fee580-3060-4a6b-99ce-fe0f141c9c8c","Heartbeat",{}]
2024-02-29T13:33:08.664Z	RES OUT	0	127.0.0.1:61680	[3,"d4fee580-3060-4a6b-99ce-fe0f141c9c8c",{"currentTime":"2024-02-29T13:33:08.659Z"}]
2024-02-29T13:33:38.755Z	REQ IN	0	127.0.0.1:61680	[2,"3fc55382-69a2-473a-908e-c420fb33d988","Heartbeat",{}]
2024-02-29T13:33:38.781Z	RES OUT	0	127.0.0.1:61680	[3,"3fc55382-69a2-473a-908e-c420fb33d988",{"currentTime":"2024-02-29T13:33:38.778Z"}]
2024-02-29T13:34:08.873Z	REQ IN	0	127.0.0.1:61680	[2,"7e4a890d-029d-49a2-8b0b-6f9f002a1f20","Heartbeat",{}]
2024-02-29T13:34:08.893Z	RES OUT	0	127.0.0.1:61680	[3,"7e4a890d-029d-49a2-8b0b-6f9f002a1f20",{"currentTime":"2024-02-29T13:34:08.888Z"}]
2024-02-29T13:34:18.914Z	REQ IN	0	127.0.0.1:61680	[2,"faa3a186-ee00-463f-b11f-c2be1213b1a2","TransactionEvent",{"eventType":"Updated","evse":{"connectorId":1,"id":2},"meterValue":[{"sampledValue":[{"location":"Inlet","measurand":"Current.Import","phase":"L1","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Current.Import","phase":"L2","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Current.Import","phase":"L3","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Outlet","measurand":"Current.Import","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Outlet","measurand":"Current.Offered","unitOfMeasure":{"unit":"A"},"value":0.0},{"location":"Inlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"location":"Outlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"location":"Inlet","measurand":"Frequency","unitOfMeasure":{"unit":"Hz"},"value":50.0},{"location":"Outlet","measurand":"Power.Active.Import","unitOfMeasure":{"unit":"W"},"value":0.0},{"location":"Inlet","measurand":"Power.Factor","value":1.0},{"location":"Outlet","measurand":"Power.Offered","unitOfMeasure":{"unit":"W"},"value":0.0},{"location":"EV","measurand":"SoC","unitOfMeasure":{"unit":"Percent"},"value":0.0},{"location":"Inlet","measurand":"Voltage","phase":"L1","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Inlet","measurand":"Voltage","phase":"L2","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Inlet","measurand":"Voltage","phase":"L3","unitOfMeasure":{"unit":"V"},"value":230.0},{"location":"Outlet","measurand":"Voltage","unitOfMeasure":{"unit":"V"},"value":0.0}],"timestamp":"2024-02-29T13:34:18Z"}],"seqNo":4,"timestamp":"2024-02-29T13:34:18.055Z","transactionInfo":{"chargingState":"EVConnected","transactionId":"26062aec-8c4d-4831-b67b-96b191ab25d7"},"triggerReason":"ChargingStateChanged"}]
2024-02-29T13:34:18.924Z	RES OUT	0	127.0.0.1:61680	[3,"faa3a186-ee00-463f-b11f-c2be1213b1a2",{}]
2024-02-29T13:34:20.014Z	REQ IN	0	127.0.0.1:61680	[2,"6d79013b-2195-4a2d-bc13-76a8c1010680","StatusNotification",{"connectorId":1,"connectorStatus":"Available","evseId":2,"timestamp":"2024-02-29T13:34:19.531Z"}]
2024-02-29T13:34:20.029Z	RES OUT	0	127.0.0.1:61680	[3,"6d79013b-2195-4a2d-bc13-76a8c1010680",{}]
2024-02-29T13:34:20.350Z	REQ IN	0	127.0.0.1:61680	[2,"8ed7cda7-af8e-4a1b-a6b1-3b8d4c9372e3","TransactionEvent",{"eventType":"Ended","evse":{"connectorId":1,"id":2},"meterValue":[{"sampledValue":[{"context":"Transaction.End","location":"Inlet","measurand":"Current.Import","phase":"L1","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Current.Import","phase":"L2","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Current.Import","phase":"L3","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Outlet","measurand":"Current.Import","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Outlet","measurand":"Current.Offered","unitOfMeasure":{"unit":"A"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"context":"Transaction.End","location":"Outlet","measurand":"Energy.Active.Import.Register","unitOfMeasure":{"unit":"Wh"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Frequency","unitOfMeasure":{"unit":"Hz"},"value":50.0},{"context":"Transaction.End","location":"Outlet","measurand":"Power.Active.Import","unitOfMeasure":{"unit":"W"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Power.Factor","value":1.0},{"context":"Transaction.End","location":"Outlet","measurand":"Power.Offered","unitOfMeasure":{"unit":"W"},"value":0.0},{"context":"Transaction.End","location":"EV","measurand":"SoC","unitOfMeasure":{"unit":"Percent"},"value":0.0},{"context":"Transaction.End","location":"Inlet","measurand":"Voltage","phase":"L1","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.End","location":"Inlet","measurand":"Voltage","phase":"L2","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.End","location":"Inlet","measurand":"Voltage","phase":"L3","unitOfMeasure":{"unit":"V"},"value":230.0},{"context":"Transaction.End","location":"Outlet","measurand":"Voltage","unitOfMeasure":{"unit":"V"},"value":0.0}],"timestamp":"2024-02-29T13:34:19Z"}],"seqNo":5,"timestamp":"2024-02-29T13:34:19.331Z","transactionInfo":{"chargingState":"Idle","stoppedReason":"EVDisconnected","transactionId":"26062aec-8c4d-4831-b67b-96b191ab25d7"},"triggerReason":"EVCommunicationLost"}]
